date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:51:18	4333/4333	U-----	200	untouched ('')	image/jpeg	date:Fri,%2003%20Mar%202023%2004:53:09%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Freport%2Fwp-content%2Fuploads%2F2020%2F08%2Fpatrick-robert-doyle-OvXht_wi5Ew-unsplash.jpg?auto=format&blur=200&ixlib=php-3.3.1&px=16&w=375&s=f237c28629528db3bb5425d99ab61056	D:/Miguel/Documents/Scrape/testv2/ccweb.imgix.net/https_/www.classcentral.com/report/wp-content/uploads/2020/08/patrick-robert-doyle-OvXht_wi5Ew-unsplash424b.jpg	(from https://www.classcentral.com/)
20:51:19	40880/40880	U-----	200	untouched ('')	image/jpeg	date:Fri,%2003%20Mar%202023%2005:09:24%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Freport%2Fwp-content%2Fuploads%2F2020%2F08%2Fpatrick-robert-doyle-OvXht_wi5Ew-unsplash.jpg?auto=format&ixlib=php-3.3.1&w=375&s=62a772acd7912171a05663836f71f136	D:/Miguel/Documents/Scrape/testv2/ccweb.imgix.net/https_/www.classcentral.com/report/wp-content/uploads/2020/08/patrick-robert-doyle-OvXht_wi5Ew-unsplashae82.jpg	(from https://www.classcentral.com/)
20:51:22	147141/147141	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:10:18%20GMT	https://www.classcentral.com/report/author/heba/	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/report/author/heba/index.html	(from https://www.classcentral.com/)
20:51:25	145049/145049	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:10:19%20GMT	https://www.classcentral.com/report/author/manoel/	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/report/author/manoel/index.html	(from https://www.classcentral.com/)
20:51:29	144866/144866	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:08:54%20GMT	https://www.classcentral.com/report/coursera-google-new-deal/	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/report/coursera-google-new-deal/index.html	(from https://www.classcentral.com/)
20:51:31	138133/138133	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:10:20%20GMT	https://www.classcentral.com/report/udemy-layoffs/	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/report/udemy-layoffs/index.html	(from https://www.classcentral.com/)
20:51:34	214790/214790	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:07:12%20GMT	https://www.classcentral.com/report/harvard-cs50-guide/	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/report/harvard-cs50-guide/index.html	(from https://www.classcentral.com/)
20:51:37	180213/180213	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:06:27%20GMT	https://www.classcentral.com/report/chinese-mooc-platforms/	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/report/chinese-mooc-platforms/index.html	(from https://www.classcentral.com/)
20:51:39	147979/147979	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:10:23%20GMT	https://www.classcentral.com/report/author/ruima/	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/report/author/ruima/index.html	(from https://www.classcentral.com/)
20:51:41	8173/8173	U-----	200	untouched ('')	image/png	date:Tue,%2006%20Dec%202022%2011:52:37%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fbest-courses%2Fmini-banner-best-of-all-time.png?auto=format&blur=200&ixlib=php-3.3.1&px=16&s=ce0e330983ef9ac06ec75d7196e86d53	D:/Miguel/Documents/Scrape/testv2/ccweb.imgix.net/https_/www.classcentral.com/images/best-courses/mini-banner-best-of-all-time992b.png	(from https://www.classcentral.com/)
