date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:46:05	512889/512889	------	200	untouched ('OK')	text/html	date:Thu,%2002%20Mar%202023%2014:21:14%20GMT	https://www.classcentral.com/report/coursera-free-online-courses/	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/report/coursera-free-online-courses/index.html	(from https://www.classcentral.com/)
20:46:05	5751/5751	------	200	untouched ('')	image/png	date:Thu,%2002%20Mar%202023%2023:47:49%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-coursera-free-courses.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=dbef6e5a11e80f652ab6a5ce5eb593b8	D:/Miguel/Documents/Scrape/testv2/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-coursera-free-coursesd038.png	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:44:43%20GMT	https://www.classcentral.com/subject/internet-of-things	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/internet-of-things.53.delayed	(from https://www.classcentral.com/)
20:46:05	96645/96645	------	200	untouched ('')	image/png	date:Thu,%2002%20Mar%202023%2022:31:38%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-coursera-free-courses.png?auto=format&h=420&ixlib=php-3.3.1&s=9044610de77ddba19697f770dd2531c7	D:/Miguel/Documents/Scrape/testv2/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-coursera-free-courses08e8.png	(from https://www.classcentral.com/)
20:46:05	412036/412036	------	200	untouched ('OK')	text/html	date:Thu,%2002%20Mar%202023%2014:20:38%20GMT	https://www.classcentral.com/report/free-certificates/	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/report/free-certificates/index.html	(from https://www.classcentral.com/)
20:46:05	6083/6083	------	200	untouched ('')	image/png	date:Thu,%2002%20Mar%202023%2010:04:55%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-free-certificates.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=f880669c2a69683d851d6be4ee71652e	D:/Miguel/Documents/Scrape/testv2/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-free-certificates7462.png	(from https://www.classcentral.com/)
20:46:05	93874/93874	------	200	untouched ('')	image/png	date:Thu,%2002%20Mar%202023%2012:10:22%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-free-certificates.png?auto=format&h=420&ixlib=php-3.3.1&s=bc50a602c38dbf30802649312c6a4474	D:/Miguel/Documents/Scrape/testv2/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-free-certificatesbc95.png	(from https://www.classcentral.com/)
20:46:05	188184/188184	------	200	untouched ('OK')	text/html	date:Thu,%2002%20Mar%202023%2014:21:18%20GMT	https://www.classcentral.com/report/free-google-certifications/	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/report/free-google-certifications/index.html	(from https://www.classcentral.com/)
20:46:05	6773/6773	------	200	untouched ('')	image/png	date:Thu,%2002%20Mar%202023%2009:31:25%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-google-certs.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=0d0859ee6dce9cd586fcc06d2e5d34ec	D:/Miguel/Documents/Scrape/testv2/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-google-certsa0be.png	(from https://www.classcentral.com/)
20:46:05	29596/29596	------	200	untouched ('')	image/png	date:Thu,%2002%20Mar%202023%2012:10:27%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-google-certs.png?auto=format&h=420&ixlib=php-3.3.1&s=ac4c48d612e7961d7335e87451e52ac4	D:/Miguel/Documents/Scrape/testv2/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-google-certsc6f1.png	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:44:43%20GMT	https://www.classcentral.com/subject/information-technology	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/information-technology.54.delayed	(from https://www.classcentral.com/)
20:46:05	836583/836583	------	200	untouched ('OK')	text/html	date:Fri,%2003%20Mar%202023%2007:44:41%20GMT	https://www.classcentral.com/starting-this-month	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/starting-this-month.html	(from https://www.classcentral.com/)
20:46:05	768125/768125	------	200	untouched ('OK')	text/html	date:Fri,%2003%20Mar%202023%2007:44:42%20GMT	https://www.classcentral.com/new-online-courses/february-2023	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/new-online-courses/february-2023.html	(from https://www.classcentral.com/)
20:46:05	140902/140902	------	200	untouched ('OK')	text/html	date:Thu,%2002%20Mar%202023%2014:21:25%20GMT	https://www.classcentral.com/report/most-popular-march-2023/	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/report/most-popular-march-2023/index.html	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:44:43%20GMT	https://www.classcentral.com/subject/computer-networking	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/computer-networking.55.delayed	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:44:44%20GMT	https://www.classcentral.com/subject/machine-learning	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/machine-learning.56.delayed	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:44:44%20GMT	https://www.classcentral.com/subject/devops	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/devops.57.delayed	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:44:44%20GMT	https://www.classcentral.com/subject/deep-learning	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/deep-learning.58.delayed	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:44:44%20GMT	https://www.classcentral.com/subject/cryptography	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/cryptography.59.delayed	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:44:45%20GMT	https://www.classcentral.com/subject/quantum-computing	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/quantum-computing.5a.delayed	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:44:45%20GMT	https://www.classcentral.com/subject/hci	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/hci.5b.delayed	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:44:45%20GMT	https://www.classcentral.com/subject/distributed-systems	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/distributed-systems.5c.delayed	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:44:45%20GMT	https://www.classcentral.com/subject/blockchain	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/blockchain.5d.delayed	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:44:45%20GMT	https://www.classcentral.com/subject/operating-systems	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/operating-systems.5e.delayed	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:44:46%20GMT	https://www.classcentral.com/subject/computer-graphics	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/computer-graphics.5f.delayed	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:44:46%20GMT	https://www.classcentral.com/subject/nutrition-and-wellness	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/nutrition-and-wellness.60.delayed	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:44:46%20GMT	https://www.classcentral.com/subject/disease-and-disorders	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/disease-and-disorders.61.delayed	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:44:46%20GMT	https://www.classcentral.com/subject/public-health	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/public-health.62.delayed	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:44:47%20GMT	https://www.classcentral.com/subject/health-care	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/health-care.63.delayed	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:44:47%20GMT	https://www.classcentral.com/subject/nursing	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/nursing.64.delayed	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:44:47%20GMT	https://www.classcentral.com/subject/anatomy	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/anatomy.65.delayed	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:44:47%20GMT	https://www.classcentral.com/subject/veterinary-science	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/veterinary-science.66.delayed	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:44:47%20GMT	https://www.classcentral.com/subject/cme	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/cme.67.delayed	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:44:48%20GMT	https://www.classcentral.com/subject/statistics	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/statistics.68.delayed	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:44:48%20GMT	https://www.classcentral.com/subject/foundations-of-mathematics	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/foundations-of-mathematics.69.delayed	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:44:48%20GMT	https://www.classcentral.com/subject/calculus	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/calculus.6a.delayed	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:44:48%20GMT	https://www.classcentral.com/subject/discrete-mathematics	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/discrete-mathematics.6b.delayed	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:44:49%20GMT	https://www.classcentral.com/subject/trigonometry	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/trigonometry.6c.delayed	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:44:49%20GMT	https://www.classcentral.com/subject/geometry	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/geometry.6d.delayed	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:44:49%20GMT	https://www.classcentral.com/subject/algebra	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/algebra.6e.delayed	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:44:49%20GMT	https://www.classcentral.com/subject/precalculus	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/precalculus.6f.delayed	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:44:49%20GMT	https://www.classcentral.com/subject/number-theory	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/number-theory.70.delayed	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:44:50%20GMT	https://www.classcentral.com/subject/combinatorics	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/combinatorics.71.delayed	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:44:50%20GMT	https://www.classcentral.com/subject/mathematical-logic	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/mathematical-logic.72.delayed	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:44:50%20GMT	https://www.classcentral.com/subject/linear-programming	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/linear-programming.73.delayed	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:44:50%20GMT	https://www.classcentral.com/subject/management-and-leadership	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/management-and-leadership.74.delayed	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:44:51%20GMT	https://www.classcentral.com/subject/finance	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/finance.75.delayed	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:44:51%20GMT	https://www.classcentral.com/subject/entrepreneurship	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/entrepreneurship.76.delayed	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:44:51%20GMT	https://www.classcentral.com/subject/marketing	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/marketing.77.delayed	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:44:51%20GMT	https://www.classcentral.com/subject/strategic-management	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/strategic-management.78.delayed	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:44:52%20GMT	https://www.classcentral.com/subject/industry-specific	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/industry-specific.79.delayed	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:44:52%20GMT	https://www.classcentral.com/subject/business-intelligence	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/business-intelligence.7a.delayed	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:44:52%20GMT	https://www.classcentral.com/subject/accounting	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/accounting.7b.delayed	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:44:52%20GMT	https://www.classcentral.com/subject/human-resources	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/human-resources.7c.delayed	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:44:52%20GMT	https://www.classcentral.com/subject/project-management	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/project-management.7d.delayed	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:44:53%20GMT	https://www.classcentral.com/subject/sales	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/sales.7e.delayed	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:44:53%20GMT	https://www.classcentral.com/subject/design-thinking	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/design-thinking.7f.delayed	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:44:53%20GMT	https://www.classcentral.com/subject/business-software	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/business-software.80.delayed	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:44:53%20GMT	https://www.classcentral.com/subject/risk-management	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/risk-management.81.delayed	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:44:54%20GMT	https://www.classcentral.com/subject/csr	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/csr.82.delayed	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:44:54%20GMT	https://www.classcentral.com/subject/customer-service	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/customer-service.83.delayed	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:44:54%20GMT	https://www.classcentral.com/subject/nonprofit	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/nonprofit.84.delayed	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:44:54%20GMT	https://www.classcentral.com/subject/innovation	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/innovation.85.delayed	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:44:54%20GMT	https://www.classcentral.com/subject/operations-management	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/operations-management.86.delayed	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:44:55%20GMT	https://www.classcentral.com/subject/history	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/history.87.delayed	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:44:55%20GMT	https://www.classcentral.com/subject/literature	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/literature.88.delayed	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:44:55%20GMT	https://www.classcentral.com/subject/language-learning	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/language-learning.89.delayed	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:44:55%20GMT	https://www.classcentral.com/subject/grammar-writing	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/grammar-writing.8a.delayed	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:44:56%20GMT	https://www.classcentral.com/subject/philosophy	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/philosophy.8b.delayed	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:44:56%20GMT	https://www.classcentral.com/subject/religion	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/religion.8c.delayed	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:44:56%20GMT	https://www.classcentral.com/subject/esl	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/esl.8d.delayed	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:44:56%20GMT	https://www.classcentral.com/subject/culture	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/culture.8e.delayed	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:44:56%20GMT	https://www.classcentral.com/subject/sports	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/sports.8f.delayed	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:44:57%20GMT	https://www.classcentral.com/subject/journalism	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/journalism.90.delayed	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:44:57%20GMT	https://www.classcentral.com/subject/ethics	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/ethics.91.delayed	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:44:57%20GMT	https://www.classcentral.com/subject/linguistics	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/linguistics.92.delayed	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:44:57%20GMT	https://www.classcentral.com/subject/food	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/food.93.delayed	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:44:58%20GMT	https://www.classcentral.com/subject/library-science	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/library-science.94.delayed	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:44:58%20GMT	https://www.classcentral.com/subject/reading	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/reading.95.delayed	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:44:58%20GMT	https://www.classcentral.com/subject/crisis-management	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/crisis-management.96.delayed	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:44:58%20GMT	https://www.classcentral.com/subject/electrical-engineering	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/electrical-engineering.97.delayed	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:44:58%20GMT	https://www.classcentral.com/subject/mechanical-engineering	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/mechanical-engineering.98.delayed	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:44:59%20GMT	https://www.classcentral.com/subject/civil-engineering	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/civil-engineering.99.delayed	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:44:59%20GMT	https://www.classcentral.com/subject/robotics	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/robotics.9a.delayed	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:44:59%20GMT	https://www.classcentral.com/subject/nanotechnology	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/nanotechnology.9b.delayed	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:44:59%20GMT	https://www.classcentral.com/subject/gis	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/gis.9c.delayed	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:45:00%20GMT	https://www.classcentral.com/subject/textiles	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/textiles.9d.delayed	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:45:00%20GMT	https://www.classcentral.com/subject/manufacturing	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/manufacturing.9e.delayed	(from https://www.classcentral.com/)
20:46:05	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:45:00%20GMT	https://www.classcentral.com/subject/bim	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/bim.9f.delayed	(from https://www.classcentral.com/)
20:46:06	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:45:00%20GMT	https://www.classcentral.com/subject/cad	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/cad.a0.delayed	(from https://www.classcentral.com/)
20:46:06	5379/5379	------	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2003%20Mar%202023%2007:45:00%20GMT	https://www.classcentral.com/subject/chemical-engineering	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/subject/chemical-engineering.a1.delayed	(from https://www.classcentral.com/)
